address,close_hour,detail_url,latitude,longitude,name,open_hour,point,postal_code,reviews,url
中原区下沼部１７５９ Kawasaki,23:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E6%2596%25B0%25E7%2594%25B0%25E5%2595%2586%25E5%25BA%2597-shinden-izakaya/0b6w57YoS-6lpHRq6E4ivA/location-and-hours/,35.5732216,139.6676083,新田商店 Shinden Izakaya,17:00,,211-0011,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%96%B0%E7%94%B0%E5%95%86%E5%BA%97-shinden-izakaya/0b6w57YoS-6lpHRq6E4ivA/
高津区溝ノ口２－１６－７ Kawasaki,22:10,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E9%25BE%258D%25E8%258F%25AF%25E9%25A3%25AF%25E5%25BA%2597-%25E6%25BA%259D%25E3%2581%25AE%25E5%258F%25A3%25E5%25BA%2597-ryuka-hanten-mizonokuchi/xecGK6GJTque6BPPBJDWUg/location-and-hours/,35.602188,139.6117686,龍華飯店 溝の口店 Ryuka Hanten Mizonokuchi,11:25,4.4,213-0000,42,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E9%BE%8D%E8%8F%AF%E9%A3%AF%E5%BA%97-%E6%BA%9D%E3%81%AE%E5%8F%A3%E5%BA%97-ryuka-hanten-mizonokuchi/xecGK6GJTque6BPPBJDWUg/
川崎市中原区 小杉町2-276-1 E2 Kawasaki,21:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2583%2588%25E3%2583%25A9%25E3%2583%2583%25E3%2583%2588%25E3%2583%25AA%25E3%2582%25A2-%25E3%2582%25A2%25E3%2583%2583%25E3%2583%2598%25E3%2583%2586%25E3%2582%25A3%25E3%2583%25BC%25E3%2583%2588-trattoria-appetito/UvJkazYkR-eErvgegDNhCA/location-and-hours/,35.577701,139.656897,トラットリア アッペティート TRATTORIA APPETITO,11:30,4.3,211-0063,30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%88%E3%83%A9%E3%83%83%E3%83%88%E3%83%AA%E3%82%A2-%E3%82%A2%E3%83%83%E3%83%98%E3%83%86%E3%82%A3%E3%83%BC%E3%83%88-trattoria-appetito/UvJkazYkR-eErvgegDNhCA/
神奈川県川崎市高津区野川２１８５,21:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E9%2595%25B7%25E5%25B4%258E%25E3%2581%25A1%25E3%2582%2583%25E3%2582%2593%25E3%2581%25BB%25E3%2582%2593-%25E3%2583%25AA%25E3%2583%25B3%25E3%2582%25AB%25E3%2583%25BC%25E3%2583%258F%25E3%2583%2583%25E3%2583%2588-%25E5%25B7%259D%25E5%25B4%258E%25E9%2587%258E%25E5%25B7%259D%25E5%25BA%2597-ringer-hut-kawasaki-nogawa/opS5_RiqSIWwx9CPJykNLQ/location-and-hours/,35.5687082,139.6155708,長崎ちゃんぽん リンガーハット 川崎野川店 Ringer Hut KAWASAKI-NOGAWA,11:00,4.5,213-0027,77,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E9%95%B7%E5%B4%8E%E3%81%A1%E3%82%83%E3%82%93%E3%81%BB%E3%82%93-%E3%83%AA%E3%83%B3%E3%82%AB%E3%83%BC%E3%83%8F%E3%83%83%E3%83%88-%E5%B7%9D%E5%B4%8E%E9%87%8E%E5%B7%9D%E5%BA%97-ringer-hut-kawasaki-nogawa/opS5_RiqSIWwx9CPJykNLQ/
神奈川県川崎市高津区新作6-9-41 Kanagawa,22:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2583%258A%25E3%2583%259B%25E3%2583%25AA%25E3%2581%25AE%25E7%25AA%25AF-%25E6%25AD%25A6%25E8%2594%25B5%25E6%2596%25B0%25E5%259F%258E-naporinokama-musashishinjo/Pnv8OzM-QzWPlV8D_xH_VQ/location-and-hours/,35.5864285,139.6282026,ナポリの窯 武蔵新城 Naporinokama Musashishinjo,11:00,,213-0014,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%8A%E3%83%9B%E3%83%AA%E3%81%AE%E7%AA%AF-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E-naporinokama-musashishinjo/Pnv8OzM-QzWPlV8D_xH_VQ/
神奈川県川崎市中原区上小田中5-2-10 コーポ長瀬102,11:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25A2%25E3%2582%25B9%25E3%2582%25AB%25E3%2582%25BF%25E3%2582%25A4%25E3%2583%258B%25E3%2583%25B3%25E3%2582%25AF-aska-dining/VRnl0qcJSJat2SWAXSDePw/location-and-hours/,35.58136007549744,139.64018918579495,アスカダイニング Aska Dining,10:00,4.5,211-0053,34,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%A2%E3%82%B9%E3%82%AB%E3%82%BF%E3%82%A4%E3%83%8B%E3%83%B3%E3%82%AF-aska-dining/VRnl0qcJSJat2SWAXSDePw/
神奈川県川崎市中原区木月３ー６ー２３,20:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25B5%25E3%2583%25BC%25E3%2583%2586%25E3%2582%25A3%25E3%2583%25AF%25E3%2583%25B3-%25E3%2582%25A2%25E3%2582%25A4%25E3%2582%25B9%25E3%2582%25AF%25E3%2583%25AA%25E3%2583%25BC%25E3%2583%25A0-%25E5%2585%2583%25E4%25BD%258F%25E5%2590%2589%25E3%2583%2595%25E3%2583%25AC%25E3%2583%25BC%25E3%2583%25A1%25E3%2583%25B3%25E9%2580%259A%25E3%2582%258A%25E5%25BA%2597-31-icecream-motosumiyoshi-bremen-dori/61mzZfTRS6W0eqnrKPc-0w/location-and-hours/,35.5654651,139.6506534,サーティワン アイスクリーム 元住吉ブレーメン通り店 31 IceCream Motosumiyoshi Bremen-dori,11:30,4.6,211-0025,21,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B5%E3%83%BC%E3%83%86%E3%82%A3%E3%83%AF%E3%83%B3-%E3%82%A2%E3%82%A4%E3%82%B9%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%A0-%E5%85%83%E4%BD%8F%E5%90%89%E3%83%95%E3%83%AC%E3%83%BC%E3%83%A1%E3%83%B3%E9%80%9A%E3%82%8A%E5%BA%97-31-icecream-motosumiyoshi-bremen-dori/61mzZfTRS6W0eqnrKPc-0w/
Nakahara-Ku Kamishinjō 2 Chome−6 Kawasaki-Shi Kanagawa-ken,22:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25A8%25E3%2583%2592%25E3%2583%25B3-%25E6%25AD%25A6%25E8%2594%25B5%25E6%2596%25B0%25E5%259F%258E%25E5%25BA%2597-yabin-musashishinjo/ZOpn0H8qSO2MyzA3D3QxNg/location-and-hours/,35.58813320000001,139.6308301,エビン 武蔵新城店 yabin musashishinjo,10:45,4.4,211-0045,89,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%A8%E3%83%92%E3%83%B3-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-yabin-musashishinjo/ZOpn0H8qSO2MyzA3D3QxNg/
神奈川県川崎市中原区新丸子東３丁目１１５６－２,21:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E8%2597%258D%25E5%25B1%258B-%25E6%25AD%25A6%25E8%2594%25B5%25E5%25B0%258F%25E6%259D%2589%25E5%25BA%2597-aiya-musashi-kosugi/pTRkmFZ4RfSbf2aud8VA4w/location-and-hours/,35.5736715,139.6617199,藍屋 武蔵小杉店  Aiya Musashi Kosugi,11:00,4.2,211-0004,32,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E8%97%8D%E5%B1%8B-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-aiya-musashi-kosugi/pTRkmFZ4RfSbf2aud8VA4w/
Nakahara-Ku Kizuki 1 Chome−29 1F Kawasaki-Shi Kanagawa-ken,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25B7%25E3%2583%25A3%25E3%2582%25A4%25E3%2583%2595%25E3%2583%25BC%25E3%2583%25AB-jaipur/nS3WLvBuTky3az1JNtP3Pw/location-and-hours/,35.565742,139.651417,ジャイプール Jaipur,17:00,4.3,211-0025,11,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B7%E3%83%A3%E3%82%A4%E3%83%95%E3%83%BC%E3%83%AB-jaipur/nS3WLvBuTky3az1JNtP3Pw/
3 Chome-13-30 Kizuki Nakahara-Ku 店舗 ２Ｆ,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25B5%25E3%2583%258F%25E3%2583%258A%25E3%2583%259E%25E3%2583%258F%25E3%2583%25AB-sapana-mahal/o8dBnKBkSPenQ1THw9L7rA/location-and-hours/,35.565278,139.64915,サパナマハル Sapana Mahal,11:00,4.3,,95,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B5%E3%83%8F%E3%83%8A%E3%83%9E%E3%83%8F%E3%83%AB-sapana-mahal/o8dBnKBkSPenQ1THw9L7rA/
中原区新丸子東２－９２６－１５  マノア武蔵小杉１階 Kawasaki,22:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2583%259E%25E3%2583%25A4%25E3%2583%25AC%25E3%2582%25B9%25E3%2583%2588%25E3%2583%25A9%25E3%2583%25B3-maya-restaurant/ei3ueFRFTk6Jm_szMWNmNA/location-and-hours/,35.5770788,139.6627968,マヤレストラン Maya Restaurant,10:30,4.5,211-0004,81,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%9E%E3%83%A4%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3-maya-restaurant/ei3ueFRFTk6Jm_szMWNmNA/
1 Chome-4-25 Hiyoshihonchō Kōhoku-Ku Yokohama-Shi Kanagawa-ken,14:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2583%259B%25E3%2582%25A2%25E3%2583%259B%25E3%2582%25A2-hoa-hoa/5eFd4ZEISlGEtC_j8MeBHg/location-and-hours/,35.55424,139.645304,ホアホア HOA HOA,17:30,4.7,223-0062,72,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%9B%E3%82%A2%E3%83%9B%E3%82%A2-hoa-hoa/5eFd4ZEISlGEtC_j8MeBHg/
川崎市中原区 小杉町1-519 田原ビル1F Kawasaki,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%8F%E3%83%A9%E3%83%AB%E3%82%A4%E3%83%B3%E3%83%88%E3%83%BB%E3%83%8F%E3%82%AD%E3%82%B9%E3%82%BF%E3%83%B3%E6%96%99%E7%90%86%E5%B0%82%E9%96%80%E5%BA%97-%E3%83%8F%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%92-%E3%82%BF%E3%83%8F-halal-indian%2526pakistanrestaurant-punjabi-dhaba/c5p_3_StTYiVuKxddl_K6A/location-and-hours/,35.579097,139.659222,（ハラル）インド・パキスタン料理専門店 パンジャビ ダバ （HALAL） Indian&PakistanRestaurant Punjabi Dhaba,11:00,4.8,211-0063,45,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%8F%E3%83%A9%E3%83%AB%E3%82%A4%E3%83%B3%E3%83%88%E3%83%BB%E3%83%8F%E3%82%AD%E3%82%B9%E3%82%BF%E3%83%B3%E6%96%99%E7%90%86%E5%B0%82%E9%96%80%E5%BA%97-%E3%83%8F%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%92-%E3%82%BF%E3%83%8F-halal-indian%26pakistanrestaurant-punjabi-dhaba/c5p_3_StTYiVuKxddl_K6A/
17 ２ 2 ２丁目-２-高津区 下作延 高津区 川崎市 神奈川県  Japan,23:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E4%25B8%25B2%25E7%2584%25BC%25E3%2581%25AE%25E3%2582%2593%25E3%2581%258D-kushiyaki-nonki/mMgHy2iFQ2mGrEKt4Va93A/location-and-hours/,35.59964899999999,139.608995,串焼のんき Kushiyaki Nonki,16:00,4.4,213-0033,48,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E4%B8%B2%E7%84%BC%E3%81%AE%E3%82%93%E3%81%8D-kushiyaki-nonki/mMgHy2iFQ2mGrEKt4Va93A/
神奈川県川崎市中原区小杉町3-430-22 コパンビル5Ｆ,23:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E6%259C%25A8%25E6%259D%2591%25E5%25B1%258B%25E6%259C%25AC%25E5%25BA%2597-%25E6%25AD%25A6%25E8%2594%25B5%25E5%25B0%258F%25E6%259D%2589%25E5%25BA%2597-kimuraya-honten-musashikosugi/9PDjRGm5S3yEYyelASZ1AA/location-and-hours/,35.5744906,139.6586539,木村屋本店 武蔵小杉店 Kimuraya Honten MUSASHIKOSUGI,16:00,4.5,211-0063,22,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%9C%A8%E6%9D%91%E5%B1%8B%E6%9C%AC%E5%BA%97-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-kimuraya-honten-musashikosugi/9PDjRGm5S3yEYyelASZ1AA/
神奈川県川崎市中原区北谷町46 さつきビル1F Tokyo,22:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E5%258D%2597%25E3%2582%25A4%25E3%2583%25B3%25E3%2583%2588%25E3%2582%25BF%25E3%2582%25A4%25E3%2583%258B%25E3%2583%25B3%25E3%2582%25AF-%25E3%2583%25A9%25E3%2583%258B%25E3%2583%25BC-south-india-dining/zuP7KC68SGG6w2suk9Ltlg/location-and-hours/,35.5619852,139.6709796,南インドダイニング ラニー South India Dining,10:30,4.4,211-0015,23,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%8D%97%E3%82%A4%E3%83%B3%E3%83%88%E3%82%BF%E3%82%A4%E3%83%8B%E3%83%B3%E3%82%AF-%E3%83%A9%E3%83%8B%E3%83%BC-south-india-dining/zuP7KC68SGG6w2suk9Ltlg/
2 Chome-13-28 Mizonokuchi Takatsu-Ku ファイブビル溝の口 ２Ｆ Kawasaki-Shi Kanagawa-ken,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E9%2589%2584%25E6%259D%25BF%25E7%2584%25BC%25E3%2581%258D-%25E3%2581%2597%25E3%2582%2587%25E3%2581%2586%25E3%2581%25A1%25E3%2582%2583%25E3%2582%2593-teppanyaki-shochan/ZN5IQ0XGTyOYR_LN1IvAuw/location-and-hours/,35.601792,139.613128,鉄板焼き しょうちゃん Teppanyaki Shochan,18:00,4.3,213-0001,33,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E9%89%84%E6%9D%BF%E7%84%BC%E3%81%8D-%E3%81%97%E3%82%87%E3%81%86%E3%81%A1%E3%82%83%E3%82%93-teppanyaki-shochan/ZN5IQ0XGTyOYR_LN1IvAuw/
2 Chome-276 Kosugimachi Nakahara-Ku Kawasaki-Shi Kanagawa-ken,21:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E9%258A%2580%25E5%25BA%25A7%25E6%25B4%258B%25E9%25A3%259F%25E4%25B8%2589%25E7%25AC%25A0%25E6%259C%2583%25E8%2588%2598%25E6%25AD%25A6%25E8%2594%25B5%25E5%25B0%258F%25E6%259D%2589%25E5%25BA%2597-ginza-yoshoku-mikasa-kaikan/hzTrEntDQVeTwhOD3Ui1hA/location-and-hours/,35.577454,139.656808,銀座洋食三笠會舘武蔵小杉店 Ginza Yoshoku Mikasa Kaikan,11:00,4.6,211-0063,87,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E9%8A%80%E5%BA%A7%E6%B4%8B%E9%A3%9F%E4%B8%89%E7%AC%A0%E6%9C%83%E8%88%98%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-ginza-yoshoku-mikasa-kaikan/hzTrEntDQVeTwhOD3Ui1hA/
5-Chōme-9-6 Futago Takatsu-Ku Kawasaki Kanagawa  Japan,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E5%258E%259F%25E4%25BE%25A1%25E3%2583%2592%25E3%2582%25B9%25E3%2583%2588%25E3%2583%25ADban!%25E6%25BA%259D%25E3%2581%25AE%25E5%258F%25A3-genka-bistro-ban!-mizonokuchi/g43q4X41QqauVWoABDNH7Q/location-and-hours/,35.60141239999999,139.6160864,原価ビストロBAN！溝の口 Genka Bistro BAN! MIZONOKUCHI,17:00,,213-0002,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%8E%9F%E4%BE%A1%E3%83%92%E3%82%B9%E3%83%88%E3%83%ADban!%E6%BA%9D%E3%81%AE%E5%8F%A3-genka-bistro-ban!-mizonokuchi/g43q4X41QqauVWoABDNH7Q/
1 Chome-1-3 Hiyoshihonchō Kōhoku-Ku  B1 Yokohama-Shi Kanagawa-ken,22:55,https://www.ubereats.com/ja-JP/yokohama/food-delivery/64%25E3%2583%25AD%25E3%2582%25AF%25E3%2583%25A8%25E3%2583%25B3%25E3%2582%25BF%25E3%2582%25A4%25E3%2583%258A%25E3%2583%25BC-%25E6%2597%25A5%25E5%2590%2589%25E3%2583%258F%25E3%2583%25BC%25E3%2582%25AB%25E3%2583%25BC-64diner-hiyoshi-burger/oKuUSfKZRemE28xNS1K6Yw/location-and-hours/,35.553683,139.646067,64(ロクヨン)ダイナー 日吉バーガー 64diner Hiyoshi-burger,11:45,4.2,223-0062,94,https://www.ubereats.com/ja-JP/yokohama/food-delivery/64%E3%83%AD%E3%82%AF%E3%83%A8%E3%83%B3%E3%82%BF%E3%82%A4%E3%83%8A%E3%83%BC-%E6%97%A5%E5%90%89%E3%83%8F%E3%83%BC%E3%82%AB%E3%83%BC-64diner-hiyoshi-burger/oKuUSfKZRemE28xNS1K6Yw/
神奈川県横浜市港北区日吉本町１丁目３－２,23:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/s%25E3%2582%25AB%25E3%2582%25B9%25E3%2583%2588-%25E6%2597%25A5%25E5%2590%2589%25E5%25BA%2597-s-gusto-hiyoshi/0oBTOBHIQMuKPNGB0z1stQ/location-and-hours/,35.5538196,139.645447,Sガスト 日吉店 S Gusto Hiyoshi,11:00,4.6,223-0062,121,https://www.ubereats.com/ja-JP/yokohama/food-delivery/s%E3%82%AB%E3%82%B9%E3%83%88-%E6%97%A5%E5%90%89%E5%BA%97-s-gusto-hiyoshi/0oBTOBHIQMuKPNGB0z1stQ/
神奈川県川崎市中原区上平間1700-125 Kanagawa,21:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/omuricecafe-yellowgourmet-%25E5%25B9%25B3%25E9%2596%2593-hirama/uhQu_bMwQpeNf71JdkiKlA/location-and-hours/,35.5596316,139.6754851,Omuricecafé Yellowgourmet 平間 Hirama,11:00,,211-0013,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/omuricecafe-yellowgourmet-%E5%B9%B3%E9%96%93-hirama/uhQu_bMwQpeNf71JdkiKlA/
神奈川県川崎市中原区小杉町３丁目１,22:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25B7%25E3%2583%25A7%25E3%2583%258A%25E3%2582%25B5%25E3%2583%25B3-%25E6%25AD%25A6%25E8%2594%25B5%25E5%25B0%258F%25E6%259D%2589%25E5%25BA%2597-jonathans-musashi-kosugi/8XJe1QlOT3GKm40xmSyE3w/location-and-hours/,35.5737465,139.657237,ジョナサン 武蔵小杉店 Jonathan's Musashi Kosugi,10:30,4.5,211-0063,88,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B7%E3%83%A7%E3%83%8A%E3%82%B5%E3%83%B3-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-jonathans-musashi-kosugi/8XJe1QlOT3GKm40xmSyE3w/
神奈川県川崎市高津区溝口1-16-11,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2581%25A6%25E3%2581%2591%25E3%2581%25A6%25E3%2581%2591-%25E6%25BA%259D%25E3%2581%25AE%25E5%258F%25A3%25E5%25BA%2597-teketeke-mizonokuchitenn/y3VlsNKNTRS5O6TR8ghCEQ/location-and-hours/,35.6007704,139.6135786,てけてけ 溝の口店 Teketeke MIZONOKUCHITENN,17:00,4.3,213-0001,40,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%A6%E3%81%91%E3%81%A6%E3%81%91-%E6%BA%9D%E3%81%AE%E5%8F%A3%E5%BA%97-teketeke-mizonokuchitenn/y3VlsNKNTRS5O6TR8ghCEQ/
神奈川県川崎市中原区下小田中1-8-2 KFAビル2F Kanagawa,21:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E9%259F%2593%25E5%259B%25BD%25E6%2596%2599%25E7%2590%2586%25E3%2583%2581%25E3%2583%25A7%25E3%2583%25AA-korean-food-chori/lZm9XHUBSg60D1FfJwa9sQ/location-and-hours/,35.5810586,139.6385641,韓国料理チョリ Korean Food Chori,18:00,4.4,211-0041,15,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E9%9F%93%E5%9B%BD%E6%96%99%E7%90%86%E3%83%81%E3%83%A7%E3%83%AA-korean-food-chori/lZm9XHUBSg60D1FfJwa9sQ/
3-70-4 Kosugi-Tyo Nakahara-Ku Kawasaki-Shi Kanagawa,23:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2583%258F%25E3%2583%25B3%25E3%2582%25B7%25E3%2583%25A3%25E3%2583%2592%25E3%2583%258F%25E3%2583%25BC%25E3%2583%2598%25E3%2582%25AD%25E3%2583%25A5%25E3%2583%25BC-punjabi-bbq/OTZ6Gj2JStOw4FrpxZudkQ/location-and-hours/,35.572958,139.6567944,パンジャビバーベキュー Punjabi BBQ,11:00,4.5,211-0063,126,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%8F%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%92%E3%83%8F%E3%83%BC%E3%83%98%E3%82%AD%E3%83%A5%E3%83%BC-punjabi-bbq/OTZ6Gj2JStOw4FrpxZudkQ/
1 Chome-18-12 Mizonokuchi Takatsu-Ku Kawasaki-Shi Kanagawa-Ken  Japan 2F,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25B7%25E3%2583%25A3%25E3%2582%25AF%25E3%2583%25B3-shaghun/pSkhUoKpT3KcQk2lqHKrcg/location-and-hours/,35.6009064,139.6140035,シャグン SHAGHUN,11:00,4.5,213-0001,106,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B7%E3%83%A3%E3%82%AF%E3%83%B3-shaghun/pSkhUoKpT3KcQk2lqHKrcg/
2 Chome-907-25 Shinmarukohigashi Nakahara-Ku Kawasaki-Shi Kanagawa-ken,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2581%258B%25E3%2583%2595%25E3%2583%25AA%25E3%2583%2581%25E3%2582%25AD%25E3%2583%25B3%25E3%2580%2582%25E6%25AD%25A6%25E8%2594%25B5%25E5%25B0%258F%25E6%259D%2589%25E5%25BA%2597-gaburichicken-musashikosugi/iYPqm_ssTeu7W1DxpLwi_g/location-and-hours/,35.577373,139.660694,がブリチキン。武蔵小杉店 Gaburichicken Musashikosugi,17:00,4.6,211-0004,42,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%8B%E3%83%95%E3%83%AA%E3%83%81%E3%82%AD%E3%83%B3%E3%80%82%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-gaburichicken-musashikosugi/iYPqm_ssTeu7W1DxpLwi_g/
Nakahara-Ku Shinmarukohigashi 2 Chome−2−９０７−2 Kawasaki-Shi Kanagawa-ken,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2581%258F%25E3%2581%2597%25E5%25AE%25B6-%25E4%25B8%25B2%25E7%258C%25BF-%25E6%25AD%25A6%25E8%2594%25B5%25E5%25B0%258F%25E6%259D%2589%25E5%25BA%2597-kushiya-kushizaru-musashikosugi/rh4uK_5bSlOe7IyHooZ54Q/location-and-hours/,35.577352,139.660712,くし家 串猿 武蔵小杉店 Kushiya KUSHIZARU Musashikosugi,17:00,4.4,211-0004,48,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%8F%E3%81%97%E5%AE%B6-%E4%B8%B2%E7%8C%BF-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%BA%97-kushiya-kushizaru-musashikosugi/rh4uK_5bSlOe7IyHooZ54Q/
1 Chome-1-10 Hiyoshihonchō Kōhoku-Ku Yokohama-Shi Kanagawa-ken,20:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E5%258C%2597%25E6%25B5%25B7%25E9%2581%2593%25E5%2594%2590%25E6%258F%259A%25E3%2581%2591-%25E3%2581%2588%25E3%2581%259D%25E4%25B8%25B8-%25E6%2597%25A5%25E5%2590%2589%25E5%25BA%2597-ezomaru-hiyoshi/r4E9Emr1TPO2TH0fCIpOiA/location-and-hours/,35.553703,139.646319,北海道唐揚げ えぞ丸 日吉店 Ezomaru Hiyoshi,11:00,4.6,223-0062,77,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%8C%97%E6%B5%B7%E9%81%93%E5%94%90%E6%8F%9A%E3%81%91-%E3%81%88%E3%81%9D%E4%B8%B8-%E6%97%A5%E5%90%89%E5%BA%97-ezomaru-hiyoshi/r4E9Emr1TPO2TH0fCIpOiA/
川崎市中原区 木月1-24-23 豊田ビル1Ｆ Kawasaki,13:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E5%25BA%2583%25E5%25B3%25B6%25E3%2581%258A%25E5%25A5%25BD%25E3%2581%25BF%25E7%2584%25BC-%25E3%2581%25AE%25E3%2582%2593-hiroshima-okonomiyaki-non/2e8cyUEKROGjtHfRN51jdw/location-and-hours/,35.5658413,139.6532791,広島お好み焼 のん HIROSHIMA OKONOMIYAKI NON,17:00,4.5,211-0025,106,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%BA%83%E5%B3%B6%E3%81%8A%E5%A5%BD%E3%81%BF%E7%84%BC-%E3%81%AE%E3%82%93-hiroshima-okonomiyaki-non/2e8cyUEKROGjtHfRN51jdw/
神奈川県川崎市高津区明津２３６－３,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25AB%25E3%2582%25B9%25E3%2583%2588-%25E6%2596%25B0%25E5%25B7%259D%25E5%25B4%258E%25E6%2598%258E%25E6%25B4%25A5%25E5%25BA%2597-gusto-shinkawasaki-akutsu/WH6mOH_ATIqVbsk8EgchdA/location-and-hours/,35.5670061,139.6376503,ガスト 新川崎明津店  Gusto Shinkawasaki Akutsu,10:30,4.5,213-0024,44,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AB%E3%82%B9%E3%83%88-%E6%96%B0%E5%B7%9D%E5%B4%8E%E6%98%8E%E6%B4%A5%E5%BA%97-gusto-shinkawasaki-akutsu/WH6mOH_ATIqVbsk8EgchdA/
